username,handle,tweet_text,time
MarketScreener Technical Alerts,@MrktScreener_TA,"The Home Depot, Inc.: The stock is testing its highs. #HomeDepot #MarketScreener https://marketscreener.com//THE-HOME-DEPOT-INC-4826/…",2020-02-06T21:02:28.000Z
YRGjobs,@YRGjobs,"Sophie stopped by the Dickson City, PA #homedepot store @DogsOfHomeDepot @thdstore4118 #dogsoftwitter",2020-02-06T20:36:32.000Z
Asphalt Services Inc,@ASIpavingBoston,"Recently, we completed a multi-week project in Maine for 2 Home Depot locations! Check out all the details today:https://asphaltservicesinc.com/home-depot-rockland-me/…#AsphaltServicesInc #Asphalt #HomeDepot",2020-02-06T18:30:46.000Z
Karen “Kat” Ellis,@HouzzCertified,Hit up Snellville #HomeDepot today with @MNaturile #romanoffrenovations - met with store manager @CharlesWFisher and lead generator Allean! We are all stoked to bring more #installhappiness to this store! @ReeReeRomanoff1 @AvisMcGhee3 @SouthSide_SCS @GAcoffeequeen,2020-02-07T19:20:31.000Z
Asphalt Services Inc,@ASIpavingBoston,"Recently, we completed a multi-week project in Maine for 2 Home Depot locations! Check out all the details today:https://asphaltservicesinc.com/home-depot-rockland-me/…#AsphaltServicesInc #Asphalt #HomeDepot",2020-02-06T18:30:46.000Z
curiouszquad,@curiouszquad,Watch now! https://youtu.be/KrYnARMrCS0#huskytools#homedepot#unboxing#unboxingvideo#youtube,2020-02-07T15:55:17.000Z
Certified Flooring Installation,@CertifiedFloor1,"Store visit with 2729 - Talking lead times, capacity and pushing store to sell! #2729 #homedepot #flooring @superdave427 @t_renard_ @LarissaGreenTHD",2020-02-07T11:11:49.000Z
GottaDEAL,@GottaDEAL,Milwaukee M12 Crown Stapler Kit with Bonus 4Ah Battery Kit - $159.00 Today #homedepot,2020-02-07T05:13:04.000Z
LIRR Top Mgt,@LirrTop,That tape color is called #lirr blue....I think #homedepot makes it exclusively for lirr.,2020-02-07T03:17:06.000Z
Pascale Co,@MrsPascaleCo,Students graphing sine and cosine graphs with transformation on big #homedepot boards. This makes it easier for them to feel like they can erase if they mess up. #math #mathclass #rusdshares,2020-02-06T20:42:37.000Z
arqisabeltejeda,@arqisabeltejeda,They won’t do anything. They are in the pockets of @realDonaldTrump #HomeDepot and the prison for profit system! Time for the dismantling of the GOP!,2020-02-06T20:19:13.000Z
Marcelito_pan_y_vino,@Marcelito_P_y_V,"Update, post surgery appt, stitches came off, and a cast put in. Looks like screws from aisle 15 #homedepot #floridaorthopaedicinstitute https://instagram.com/p/B8O8UrzJapomrKtziUvdYyrja2JgL8dLNIc4UI0/?igshid=667pod7ca7cb…",2020-02-06T17:16:26.000Z
Gary S. Morrow,@GarySMorrow,"$HD retesting ATHs: https://lnkd.in/gfwZKVt, extends gain since 12/11 close: https://lnkd.in/dPV7XrU, to 12%, not overbought, sticking w/longs, #homedepot $spx $dji https://lnkd.in/grRZnm2",2020-02-06T17:14:05.000Z
curiouszquad,@curiouszquad,Watch now! https://youtu.be/KrYnARMrCS0#huskytools#homedepot#unboxing#unboxingvideo#youtube,2020-02-07T15:55:17.000Z
Certified Flooring Installation,@CertifiedFloor1,"Store visit with 2729 - Talking lead times, capacity and pushing store to sell! #2729 #homedepot #flooring @superdave427 @t_renard_ @LarissaGreenTHD",2020-02-07T11:11:49.000Z
LIRR Top Mgt,@LirrTop,That tape color is called #lirr blue....I think #homedepot makes it exclusively for lirr.,2020-02-07T03:17:06.000Z
Pascale Co,@MrsPascaleCo,Students graphing sine and cosine graphs with transformation on big #homedepot boards. This makes it easier for them to feel like they can erase if they mess up. #math #mathclass #rusdshares,2020-02-06T20:42:37.000Z
Pascale Co,@MrsPascaleCo,Students graphing sine and cosine graphs with transformation on big #homedepot boards. This makes it easier for them to feel like they can erase if they mess up. #math #mathclass #rusdshares,2020-02-06T20:42:37.000Z
arqisabeltejeda,@arqisabeltejeda,They won’t do anything. They are in the pockets of @realDonaldTrump #HomeDepot and the prison for profit system! Time for the dismantling of the GOP!,2020-02-06T20:19:13.000Z
Marcelito_pan_y_vino,@Marcelito_P_y_V,"Update, post surgery appt, stitches came off, and a cast put in. Looks like screws from aisle 15 #homedepot #floridaorthopaedicinstitute https://instagram.com/p/B8O8UrzJapomrKtziUvdYyrja2JgL8dLNIc4UI0/?igshid=667pod7ca7cb…",2020-02-06T17:16:26.000Z
Gary S. Morrow,@GarySMorrow,"$HD retesting ATHs: https://lnkd.in/gfwZKVt, extends gain since 12/11 close: https://lnkd.in/dPV7XrU, to 12%, not overbought, sticking w/longs, #homedepot $spx $dji https://lnkd.in/grRZnm2",2020-02-06T17:14:05.000Z
Del Flanary,@indelible96,We are hyped to welcome Victor Freed and Artur Krysiuk to our Orange-Blooded family! #Store3036 #HomeDepot #OrangeBlooded #CareerDevelopment,2020-02-08T11:24:19.000Z
Tickeron,@Tickeron,$HD's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://tickeron.com/go/1220388 #HomeDepot #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-08T10:51:23.000Z
John Holderried,@Honky275,"Judy Greer carries over to Movie 3,439 ""Love Happens"". 5 out of 10. A self-help guru falls for a #Seattle florist, too bad neither character is interesting. #aaroneckhart #jenniferaniston #danfogler #martinsheen #hotcoals #deadwife #HomeDepot #stolenparrothttps://honkysmovieyear.blogspot.com/2020/02/love-happens.html…",2020-02-07T04:54:00.000Z
Buster,@Major_Hutch,"Shutting down the depot, I’ve gotten every close  during a major storm this winter.  #winter #snowstorms #2020 #canada #homedepot https://instagram.com/p/B8QF9zqJJuh/?igshid=i5ci3r340k5g…",2020-02-07T04:00:09.000Z
Nigel Write Media,@NigelWrite,#NigelWrite Customer Engagement = LEADS RT https://twitter.com/patricia_wiley/status/1225439273744203777… #HomeDepot store 0284 Coral Springs loves our new #HomeDecoratorsCollection #customclosets and #garagestorage program. and Matt just got a Homer award for top le…  #WriteMarketing #WriteR…,2020-02-06T23:27:14.000Z
Clark Deals,@ClarkDeals,"Save up to 40% on mattresses, small appliances and wallpaper at The Home Depot - Clark Deals#mattress #newmattress #lucid #dealoftheday #dealsdealsdeals #savemoney #deal #homedepot #kitchen #diy #homesweethome https://clarkdeals.com/home-kitchen/mattresses-small-appliances-and-wall-paper/…",2020-02-06T17:35:07.000Z
Free TV Mounts,@tvmountcharlott,Best home theater services! We only hire licensed & Insured  technichians!  http://ow.ly/t8fZ50wGYIh#tvinstallation #professional #smarttv #home #instapic #instacool #stronghold #lowprices #homedepot #freetvmount #tvmountcharlotte #puls #lowes,2020-02-06T17:30:21.000Z
Isaac Duke,@signsalesman,My wife isnt authorized to pick up #toilets from #HomeDepot ???,2020-02-06T15:33:22.000Z
Tyler Britt,@TylerBrittTHD,"DOTD D26Plumbing packed down, faced and ready for all of our PRO &  DIY customers!@JeffKellerHD @SilverFoxTHD @Jaime_HD_D25 @LukeMadnoasm @RyanGriffinTHD @THD_Gabby @AshleighTHD @AndresM_1982 #themightycostamesa #homedepot",2020-02-06T14:43:44.000Z
GottaDEAL,@GottaDEAL,"Home Depot Daily Deal: Up to 50% on Bedding, Kitchen Appliances & More #homedepot",2020-02-06T13:49:32.000Z
John Holderried,@Honky275,"Judy Greer carries over to Movie 3,439 ""Love Happens"". 5 out of 10. A self-help guru falls for a #Seattle florist, too bad neither character is interesting. #aaroneckhart #jenniferaniston #danfogler #martinsheen #hotcoals #deadwife #HomeDepot #stolenparrothttps://honkysmovieyear.blogspot.com/2020/02/love-happens.html…",2020-02-07T04:54:00.000Z
Nigel Write Media,@NigelWrite,#NigelWrite Customer Engagement = LEADS RT https://twitter.com/patricia_wiley/status/1225439273744203777… #HomeDepot store 0284 Coral Springs loves our new #HomeDecoratorsCollection #customclosets and #garagestorage program. and Matt just got a Homer award for top le…  #WriteMarketing #WriteR…,2020-02-06T23:27:14.000Z
Free TV Mounts,@tvmountcharlott,Best home theater services! We only hire licensed & Insured  technichians!  http://ow.ly/t8fZ50wGYIh#tvinstallation #professional #smarttv #home #instapic #instacool #stronghold #lowprices #homedepot #freetvmount #tvmountcharlotte #puls #lowes,2020-02-06T17:30:21.000Z
Isaac Duke,@signsalesman,My wife isnt authorized to pick up #toilets from #HomeDepot ???,2020-02-06T15:33:22.000Z
Clark Deals,@ClarkDeals,"Save up to 40% on mattresses, small appliances and wallpaper at The Home Depot - Clark Deals#mattress #newmattress #lucid #dealoftheday #dealsdealsdeals #savemoney #deal #homedepot #kitchen #diy #homesweethome https://clarkdeals.com/home-kitchen/mattresses-small-appliances-and-wall-paper/…",2020-02-06T17:35:07.000Z
Tyler Britt,@TylerBrittTHD,"DOTD D26Plumbing packed down, faced and ready for all of our PRO &  DIY customers!@JeffKellerHD @SilverFoxTHD @Jaime_HD_D25 @LukeMadnoasm @RyanGriffinTHD @THD_Gabby @AshleighTHD @AndresM_1982 #themightycostamesa #homedepot",2020-02-06T14:43:44.000Z
Tyler Britt,@TylerBrittTHD,"DOTD D26Plumbing packed down, faced and ready for all of our PRO &  DIY customers!@JeffKellerHD @SilverFoxTHD @Jaime_HD_D25 @LukeMadnoasm @RyanGriffinTHD @THD_Gabby @AshleighTHD @AndresM_1982 #themightycostamesa #homedepot",2020-02-06T14:43:44.000Z
René,@ThisPlantGuy,#Cactus and #Succulents at the #HomeDepot Store 6542 #Austin #texas. #AltmanPlants,2020-02-07T05:02:25.000Z
Memorial Day Sale,@ShokeenSwati,"Memorial Day Deals 2020- Amazon, Walmart, Best Buy, Home Depot #Amazon #Walmart #BestBuy #HomeDepot #Macys #Target #MemorialDaySale#MemorialDaySale2020 #MemorialDay2020",2020-02-07T04:47:27.000Z
kylijordyn,@KyliSchultz,Just a couple before and after pictures. #q1 #packitout #MetDrivesSales #met4009 #140Strong4009 #homedepot,2020-02-07T02:58:11.000Z
Jackson Asher,@TheJacksonAsher,"My 1st Episode of ""Jackson Asher Super Adventures"" is LIVE! Please WATCH, SUBSCRIBE and LIKE (I need 1000 Subscribers!) https://youtu.be/WK4LXSNYnQE #HomeDepot #Saucony #ChildrensPlace",2020-02-07T01:33:45.000Z
KidKaepernick,@KidPuertoRico,Joy please tone down your hackness. It’s right on the line of pure stupidity. Sanders vs the whole establishment and his still going strong. #HomeDepot #CuzYoureATool,2020-02-06T22:21:18.000Z
ZB Alertes Techniques,@ZB_Alertes,"The Home Depot, Inc.: The Home Depot, Inc. teste ses plus hauts historiques à 239.34USD #HomeDepot #zonebourse https://zonebourse.com//THE-HOME-DEPOT-INC-4826/…",2020-02-06T21:02:27.000Z
shazz jonz,@shazzjonz,"How much do I @HomeDepot ?A whole bridge worth! The team @GatewayMallNE are A +!! They give me sawdust, cut my boards, lead me to the right tools & indulge my artistic self!I could not do it without you!#craftspeople #homedepot #building",2020-02-06T18:54:20.000Z
shazz jonz,@shazzjonz,,2020-02-06T18:54:20.000Z
Aideé Olvera Montaño,@AideeOlvera7,Protección básica para computadoras y componentes electrónicos. Conoce nuestros productos #LifeIsOn #APCbySchneider #SchneiderElectric De venta en #HomeDepot y #BestBuy,2020-02-06T18:13:43.000Z
René,@ThisPlantGuy,#Cactus and #Succulents at the #HomeDepot Store 6542 #Austin #texas. #AltmanPlants,2020-02-07T05:02:25.000Z
Memorial Day Sale,@ShokeenSwati,"Memorial Day Deals 2020- Amazon, Walmart, Best Buy, Home Depot #Amazon #Walmart #BestBuy #HomeDepot #Macys #Target #MemorialDaySale#MemorialDaySale2020 #MemorialDay2020",2020-02-07T04:47:27.000Z
Jackson Asher,@TheJacksonAsher,"My 1st Episode of ""Jackson Asher Super Adventures"" is LIVE! Please WATCH, SUBSCRIBE and LIKE (I need 1000 Subscribers!) https://youtu.be/WK4LXSNYnQE #HomeDepot #Saucony #ChildrensPlace",2020-02-07T01:33:45.000Z
René,@ThisPlantGuy,#Cactus and #Succulents at the #HomeDepot Store 6542 #Austin #texas. #AltmanPlants,2020-02-07T05:02:25.000Z
kylijordyn,@KyliSchultz,Just a couple before and after pictures. #q1 #packitout #MetDrivesSales #met4009 #140Strong4009 #homedepot,2020-02-07T02:58:11.000Z
KidKaepernick,@KidPuertoRico,Joy please tone down your hackness. It’s right on the line of pure stupidity. Sanders vs the whole establishment and his still going strong. #HomeDepot #CuzYoureATool,2020-02-06T22:21:18.000Z
ZB Alertes Techniques,@ZB_Alertes,"The Home Depot, Inc.: The Home Depot, Inc. teste ses plus hauts historiques à 239.34USD #HomeDepot #zonebourse https://zonebourse.com//THE-HOME-DEPOT-INC-4826/…",2020-02-06T21:02:27.000Z
kylijordyn,@KyliSchultz,Just a couple before and after pictures. #q1 #packitout #MetDrivesSales #met4009 #140Strong4009 #homedepot,2020-02-07T02:58:11.000Z
ZB Alertes Techniques,@ZB_Alertes,"The Home Depot, Inc.: The Home Depot, Inc. teste ses plus hauts historiques à 239.34USD #HomeDepot #zonebourse https://zonebourse.com//THE-HOME-DEPOT-INC-4826/…",2020-02-06T21:02:27.000Z
shazz jonz,@shazzjonz,"How much do I @HomeDepot ?A whole bridge worth! The team @GatewayMallNE are A +!! They give me sawdust, cut my boards, lead me to the right tools & indulge my artistic self!I could not do it without you!#craftspeople #homedepot #building",2020-02-06T18:54:20.000Z
Aideé Olvera Montaño,@AideeOlvera7,Protección básica para computadoras y componentes electrónicos. Conoce nuestros productos #LifeIsOn #APCbySchneider #SchneiderElectric De venta en #HomeDepot y #BestBuy,2020-02-06T18:13:43.000Z
Sir Winston of Traverse,@SirWinstonofTC,"Dad says I’m getting to big to carry, but I still got treats at Home Depot today! #HomeDepot #bernesemountaindog",2020-02-02T00:19:23.000Z
Jasmin Martinez,@jmarie_asm,"Part 2  Being gifted with a position where I have the power to train, coach, develop and inspire is truly a blessing. I appreciate all of my associates everyday but today,  their actions said more than they ever could have. #homedepot #pacsouth #district171",2020-01-30T01:24:07.000Z
Southern University,@SouthernU_BR,"Students enjoying the pergolas, complete with USB charging ports, part of the 2019 @HomeDepotRetool project to beautify the Bluff. #HBCU #HomeDepot",2020-01-15T22:39:27.000Z
Trevor Larsen,@trevorglarsen22,Way to go Allen on your Silver Milestone Badge!! Keep up the work  #skylineheroes #orangepromise #homedepot #homer #recognition ⁦@jairoanaranjo1⁩ ⁦@stevennell⁩ ⁦@RubenRo48457043⁩ ⁦@Mark_A_Wilke⁩,2020-01-15T18:28:16.000Z
Alexis Angelos,@alexangelosHD,Shouting Happy 25th Anniversary to our very own Ops Asm Rich!! An amazing milestone and we are blessed to have you on our team!  #njm #homedepot #orangeblooded #happyanniversary,2020-01-14T13:41:36.000Z
Lydia Garcia,@LilyGSV,"The official welcome for our new RVP, Tony Lemma! Excited for all of Central to meet Tony! @LemmaTony #servantleader #peoplefirst #centralregion #homedepot",2020-01-14T01:03:58.000Z
Tony Lemma,@LemmaTony,Safely on the ground! Hello to My New Home and New Horizons! #Chicago #CentralRegion #Nextchapter #Homedepot #Keepmovingforward,2020-01-12T20:07:23.000Z
Brandi Garin,@BrandiGarin,Thanking our Coconut Creek Police Department @CoconutCreekPD @CoconutCreek_FL for their AMAZING partnership and all that they do everyday!!! #NationalLawEnforcementAppreciationDay #HomeDepot #CoconutCreek #THD6356 #1RegionSFL @YoankyH @JacobRobertsTHD,2020-01-10T20:35:21.000Z
Chris Coltran,@chriscoltran,Had to play another round of #homedepot JENGA today in Jacksonville.  @CharlesA_Wilson @SE_RSM_Aponte @superdave427 @DougBischoffDSM @1HigherPurpose @ThdJeremy @LAPortelli @KelliTawney @LarissaGreenTHD #homedepot #grandmotherphilosophy #takeyourshare23 #jenga #salestraining,2020-01-08T21:10:54.000Z
Enrique Guzman,@stunt_actorguz,Awesome safety Video done by my MET family at store #1912 here in D65.! #chicago #safety #orangeblooded #homedepot #Met #D65,2019-12-27T17:09:09.000Z
Alexis Angelos,@alexangelosHD,Shouting Happy 25th Anniversary to our very own Ops Asm Rich!! An amazing milestone and we are blessed to have you on our team!  #njm #homedepot #orangeblooded #happyanniversary,2020-01-14T13:41:36.000Z
Lydia Garcia,@LilyGSV,"The official welcome for our new RVP, Tony Lemma! Excited for all of Central to meet Tony! @LemmaTony #servantleader #peoplefirst #centralregion #homedepot",2020-01-14T01:03:58.000Z
Enrique Guzman,@stunt_actorguz,Awesome safety Video done by my MET family at store #1912 here in D65.! #chicago #safety #orangeblooded #homedepot #Met #D65,2019-12-27T17:09:09.000Z
Trevor Larsen,@trevorglarsen22,Way to go Allen on your Silver Milestone Badge!! Keep up the work  #skylineheroes #orangepromise #homedepot #homer #recognition ⁦@jairoanaranjo1⁩ ⁦@stevennell⁩ ⁦@RubenRo48457043⁩ ⁦@Mark_A_Wilke⁩,2020-01-15T18:28:16.000Z
Lydia Garcia,@LilyGSV,"The official welcome for our new RVP, Tony Lemma! Excited for all of Central to meet Tony! @LemmaTony #servantleader #peoplefirst #centralregion #homedepot",2020-01-14T01:03:58.000Z
Tony Lemma,@LemmaTony,Safely on the ground! Hello to My New Home and New Horizons! #Chicago #CentralRegion #Nextchapter #Homedepot #Keepmovingforward,2020-01-12T20:07:23.000Z
Brandi Garin,@BrandiGarin,Thanking our Coconut Creek Police Department @CoconutCreekPD @CoconutCreek_FL for their AMAZING partnership and all that they do everyday!!! #NationalLawEnforcementAppreciationDay #HomeDepot #CoconutCreek #THD6356 #1RegionSFL @YoankyH @JacobRobertsTHD,2020-01-10T20:35:21.000Z
Brandi Garin,@BrandiGarin,Thanking our Coconut Creek Police Department @CoconutCreekPD @CoconutCreek_FL for their AMAZING partnership and all that they do everyday!!! #NationalLawEnforcementAppreciationDay #HomeDepot #CoconutCreek #THD6356 #1RegionSFL @YoankyH @JacobRobertsTHD,2020-01-10T20:35:21.000Z
