username,handle,tweet_text,time
Ashley Epting,@ashleyepting,Caterers - either we solve the problem or it gets blamed on us.  Today’s weather in Atlanta triggered this little adventure pre Semester at Sea reunion....thanks #deltaairlines and #deltamuseum for letting me put my… https://instagram.com/p/B8PbviaB6NJ/?igshid=159zv1ge4m4cj…,2020-02-06T21:51:02.000Z
S Fen,@fen4875,"Delta Airlines deals with unavoidable delays due to weather in a classy manner.  Well done, DAL Punta Cana, and Thank you!!#keepclimbing #DeltaAirlines",2020-02-06T19:32:43.000Z
"<div aria-label=""🐸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f438.svg"");'></div><img alt=""🐸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f438.svg""/></div>",@SSassyamy,sounds to me like #Delta #deltaairlines  best be upgrading ya and getting ya a new suitcase,2020-02-07T23:20:26.000Z
Murray The Owl™,@burrowingbolt,Talons crossed ( we've heard that #deltaairlines are rather lovely people) ,2020-02-07T18:56:40.000Z
Dividend.Company,@GlobalDividend,"Company: Delta Air LinesDividend: 0,4025 USDPeriod: 2020 3 monthsDividend yield: 2,78 %Record date: 20.02.2020Ticker: DALMarket: NYSECurrency: United States DollarCountry: United States#DeltaAirLines #DAL #NYSE #Dividends #Stocks #StockMarket #DividendYield #Investing",2020-02-07T11:29:35.000Z
S Fen,@fen4875,"Delta Airlines deals with unavoidable delays due to weather in a classy manner.  Well done, DAL Punta Cana, and Thank you!!#keepclimbing #DeltaAirlines",2020-02-06T19:32:43.000Z
Eugenie P. Taylor,@NolaEugenie,Why can’t #deltaairlines recognize my KNOWN TRAVELER NUMBER and issue a ticket accordingly. I have a #Deltaamericanexpress and have connected that number to my frequent flyer number tons of times and still not given TSA pre-check tix,2020-02-07T20:24:07.000Z
Eugenie P. Taylor,@NolaEugenie,"Booked Delta flight, entered my Known Traveler Number yet ticket still did not have me labeled as Pre-check- major frustration  #deltaairlines #delta",2020-02-07T20:20:30.000Z
Ashley Epting,@ashleyepting,Caterers - either we solve the problem or it gets blamed on us.  Today’s weather in Atlanta triggered this little adventure pre Semester at Sea reunion....thanks #deltaairlines and #deltamuseum for letting me put my… https://instagram.com/p/B8PbviaB6NJ/?igshid=159zv1ge4m4cj…,2020-02-06T21:51:02.000Z
Tickeron,@Tickeron,$DAL in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/1220825 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-08T12:29:02.000Z
GeorgeTheTravelGenius,@GTTG100,"Philbin’s glad to be back in the air, and in @delta First Class no less, where he belongs.  #airbear027 #philbin #gundbear #deltaairlines #gretchensgazelles #ddmf #ontothenexttrip #las #mccarraninternationalairport… https://instagram.com/p/B8S68y9ByoS/?igshid=1nsm001oj760z…",2020-02-08T06:21:24.000Z
Bruce James,@Bruceanator,"Delta doesn’t care!  1 stupid moron Gate Agent in SLC just proved me right.  He should be fired, or I’d his attitude a reflection of the whole company?  My guess is yes.  We are not valued customers we are simply a ticket number to #deltaairlines $$$$$$$",2020-02-07T16:33:20.000Z
Amy Berman,@NotesOnNursing,"@Delta after great flight home (I love Delta) #JFK terminal 2 restroom had no paper towels, hand dryers broken.  Hey it’s flu season — your passengers and employees deserve better. #DeltaAirlines #bathroomfail",2020-02-07T03:49:05.000Z
Katherine Johnson Martinko,@feistyredhair,Delta's uniform debacle proves how toxic clothes can be https://treehugger.com/corporate-responsibility/deltas-uniform-debacle-proves-how-toxic-clothes-can-be.html… #deltaairlines,2020-02-06T19:56:43.000Z
Holly Nater,@hollynater,The face of a traveler with a delayed #deltaairlines flight right as she got to the airport! Let’s see how the day goes!! #traveling #delayed #chicago #midway,2020-02-06T15:50:54.000Z
Royal Scenic,@RSHTravel,Book Trans-boarder flights on #DeltaAirLines and Earn Rewards Click for more detialshttp://royalscenic.com#TravelAgents #AirPromotions,2020-02-06T15:19:29.000Z
Krishnendu Biswas,@krishnendu211,View of Mount Fuji while taking off out of Tokyo’s Narita International Airport. Delta flight DL166 to Seattle. ......#tokyo #naritaairport #deltaairlines #airbusa350 #tokyotoseattle #transpacific #travel… https://instagram.com/p/B8OrUtJpFjV/?igshid=zjtsjkcpvl1v…,2020-02-06T14:47:54.000Z
Tickeron,@Tickeron,$DAL in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/1220825 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-08T12:29:02.000Z
GeorgeTheTravelGenius,@GTTG100,"Philbin’s glad to be back in the air, and in @delta First Class no less, where he belongs.  #airbear027 #philbin #gundbear #deltaairlines #gretchensgazelles #ddmf #ontothenexttrip #las #mccarraninternationalairport… https://instagram.com/p/B8S68y9ByoS/?igshid=1nsm001oj760z…",2020-02-08T06:21:24.000Z
Amy Berman,@NotesOnNursing,"@Delta after great flight home (I love Delta) #JFK terminal 2 restroom had no paper towels, hand dryers broken.  Hey it’s flu season — your passengers and employees deserve better. #DeltaAirlines #bathroomfail",2020-02-07T03:49:05.000Z
Katherine Johnson Martinko,@feistyredhair,Delta's uniform debacle proves how toxic clothes can be https://treehugger.com/corporate-responsibility/deltas-uniform-debacle-proves-how-toxic-clothes-can-be.html… #deltaairlines,2020-02-06T19:56:43.000Z
Holly Nater,@hollynater,The face of a traveler with a delayed #deltaairlines flight right as she got to the airport! Let’s see how the day goes!! #traveling #delayed #chicago #midway,2020-02-06T15:50:54.000Z
Royal Scenic,@RSHTravel,Book Trans-boarder flights on #DeltaAirLines and Earn Rewards Click for more detialshttp://royalscenic.com#TravelAgents #AirPromotions,2020-02-06T15:19:29.000Z
Krishnendu Biswas,@krishnendu211,View of Mount Fuji while taking off out of Tokyo’s Narita International Airport. Delta flight DL166 to Seattle. ......#tokyo #naritaairport #deltaairlines #airbusa350 #tokyotoseattle #transpacific #travel… https://instagram.com/p/B8OrUtJpFjV/?igshid=zjtsjkcpvl1v…,2020-02-06T14:47:54.000Z
Tickeron,@Tickeron,$DAL in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/1220825 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-08T12:29:02.000Z
Royal Scenic,@RSHTravel,Book Trans-boarder flights on #DeltaAirLines and Earn Rewards Click for more detialshttp://royalscenic.com#TravelAgents #AirPromotions,2020-02-06T15:19:29.000Z
Royal Scenic,@RSHTravel,Book Trans-boarder flights on #DeltaAirLines and Earn Rewards Click for more detialshttp://royalscenic.com#TravelAgents #AirPromotions,2020-02-06T15:19:29.000Z
Elías P. Alonzo,@epalonzo,"And now, their #DeltaAirlines system wont let me board. Am I going to have to stop flying #Delta?",2020-02-08T11:49:43.000Z
GeorgeTheTravelGenius,@GTTG100,"Up close with @delta ‘s new toy, the Airbus A220, lovingly nicknamed the Fisher Price Jet.  Can’t wait to try it out myself. #delta #deltaairlines #airbusa220 #utah #saltlakecity #slc #thenewslc #slcairport… https://instagram.com/p/B8S4K7chQd_/?igshid=zaa17ibj8n5m…",2020-02-08T05:57:07.000Z
Princess nic,@PrincessV213,Beautiful Sunset at Rsw this evening!!!! #rsw #pinksky #deltaairlines @Delta @MattDevittWINK @ABC7SWFL @StephanieAbrams @winknews @WeatherNation @wunderground @weatherchannel @JimCantore @FloridaWeekly @WeatherGarrett,2020-02-07T23:45:16.000Z
Princess nic,@PrincessV213,,2020-02-07T23:45:16.000Z
Virgil-Gilles HERVET,@GillesH63,Waiting my  to come back home #seattle #seatacairport #airfrance #deltaairlines https://instagram.com/p/B8RrKaGiMwO/?igshid=bdpedjkc0gop…,2020-02-07T18:44:16.000Z
Tickeron,@Tickeron,$DAL in Uptrend: Stochastic indicator leaves oversold zone. View odds for this and other indicators: https://tickeron.com/go/1215156 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-07T13:07:00.000Z
Greek Travel Pages,@gtpgr,"Air France, KLM, Delta and Virgin Atlantic Launch Expanded Airline #Partnershiphttps://news.gtp.gr/2020/02/06/air-france-klm-delta-virgin-atlantic-launch-expanded-airline-partnership/… @airfrance @KLM @Delta @VirginAtlantic #airlines #airfrance #KLM #DeltaAirlines #VirginAtlantic #travel #ttot",2020-02-07T11:51:35.000Z
ISOBOLO,@ISOBOLO1,#DetroitTigers #TigersFans!!!Check out this #Detroit #Tigers #Delta #Airlines Visor #SGA Pink Out the Park May 8 2016 100% Cotton  https://ebay.us/YfTH7F via @eBay #DeltaAirlines #StadiumGiveAway #PinkOutThePark #CancerAwareness #SameDayShipping #eBayDeals #Baseball,2020-02-06T21:03:05.000Z
leviticuslab,@denimchronicles,,2020-02-06T10:49:54.000Z
Elías P. Alonzo,@epalonzo,"And now, their #DeltaAirlines system wont let me board. Am I going to have to stop flying #Delta?",2020-02-08T11:49:43.000Z
Princess nic,@PrincessV213,Beautiful Sunset at Rsw this evening!!!! #rsw #pinksky #deltaairlines @Delta @MattDevittWINK @ABC7SWFL @StephanieAbrams @winknews @WeatherNation @wunderground @weatherchannel @JimCantore @FloridaWeekly @WeatherGarrett,2020-02-07T23:45:16.000Z
Virgil-Gilles HERVET,@GillesH63,Waiting my  to come back home #seattle #seatacairport #airfrance #deltaairlines https://instagram.com/p/B8RrKaGiMwO/?igshid=bdpedjkc0gop…,2020-02-07T18:44:16.000Z
Tickeron,@Tickeron,$DAL in Uptrend: Stochastic indicator leaves oversold zone. View odds for this and other indicators: https://tickeron.com/go/1215156 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-07T13:07:00.000Z
Greek Travel Pages,@gtpgr,"Air France, KLM, Delta and Virgin Atlantic Launch Expanded Airline #Partnershiphttps://news.gtp.gr/2020/02/06/air-france-klm-delta-virgin-atlantic-launch-expanded-airline-partnership/… @airfrance @KLM @Delta @VirginAtlantic #airlines #airfrance #KLM #DeltaAirlines #VirginAtlantic #travel #ttot",2020-02-07T11:51:35.000Z
ISOBOLO,@ISOBOLO1,#DetroitTigers #TigersFans!!!Check out this #Detroit #Tigers #Delta #Airlines Visor #SGA Pink Out the Park May 8 2016 100% Cotton  https://ebay.us/YfTH7F via @eBay #DeltaAirlines #StadiumGiveAway #PinkOutThePark #CancerAwareness #SameDayShipping #eBayDeals #Baseball,2020-02-06T21:03:05.000Z
leviticuslab,@denimchronicles,,2020-02-06T10:49:54.000Z
Tickeron,@Tickeron,$DAL in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/1229011 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-10T11:25:48.000Z
Tickeron,@Tickeron,$DAL in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators: https://tickeron.com/go/1229011 #DeltaAirLines #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today,2020-02-10T11:25:48.000Z
Boo25,@Boo25kg,,2020-02-10T00:40:54.000Z
Boo25,@Boo25kg,,2020-02-09T20:49:32.000Z
AJ Travels 365,@ajtravels365,My goodies from http://vagabond.life.tribe finally arrived  How do you commemorate your travels? Let me know below in the comments. #AJT365 #travelblogger #blogger #airlines #qatarairways #emiratesairline #deltaairlines… https://instagram.com/p/B8WcxGpBhcO/?igshid=14qjfble3afvl…,2020-02-09T20:18:44.000Z
Boo25,@Boo25kg,,2020-02-09T12:36:22.000Z
Boo25,@Boo25kg,,2020-02-09T12:02:04.000Z
Boo25,@Boo25kg,,2020-02-09T11:33:02.000Z
Boo25,@Boo25kg,,2020-02-09T10:13:16.000Z
Boo25,@Boo25kg,,2020-02-09T10:10:04.000Z
Boo25,@Boo25kg,,2020-02-09T09:50:15.000Z
MarketScreener.com,@Market_Screener,Delta Air Lines : Form4 #DeltaAirLines #Stock #MarketScreener http://marketscreener.com/DELTA-AIR-LINES-INC-49285/news/Delta-Air-Lines-Form4-29961889/…,2020-02-08T02:28:09.000Z
samantha from bombay,@Sam_from_Bombay,. #urgent @Delta #pleasehelp - my brother is #stranded at #laguardia airport en route to our grandmas funeral. His flight DL2299 has been repeatedly delayed and will miss connection.#DeltaAirlines #delta #bereavement @docbenspock @ShalomStevenson @HeyJundi for signal boost.,2020-02-07T21:58:08.000Z
David P Smoot,@davidpsmoot,@NWABiofuels and #DeltaAirLines partner in one of the largest ever #sustainableaviationfuel offtake agreements. This first-of-its-kind long-term partnership will help support Delta’s goal to lower its #carbonfootprint. Read more: https://qoo.ly/34a6dh #biofuel,2020-02-07T20:32:02.000Z
Joseph Miranda,@JoJoMiranda,Flying over this beaut. #deltaairlines #pnw #craterlake #hihohiho #oregon @ Crater Lake National Park https://instagram.com/p/B8Ry51sJ8kq/?igshid=191hb1i0wv0he…,2020-02-07T19:51:51.000Z
AJ Travels 365,@ajtravels365,Viva Las Vegas!! What casino would you love to stay in or is your favorite when you are on the strip?  Comment down below.  #AJT365 #travelblogger #blogger #airlines #qatarairways #emiratesairline #deltaairlines… https://instagram.com/p/B8Rcu9-hyKv/?igshid=u5grhh0gtt99…,2020-02-07T16:38:08.000Z
AirCosmosIntl,@AirCosmosIntl,"Air France, KLM, Delta and Virgin Atlantic together over Atlantic:https://aircosmosinternational.com/article/air-france-klm-delta-and-virgin-atlantic-together-over-atlantic-2791…#AirFranceKLM #AirFrance #KLM #Delta #DeltaAirLines #VirginAtlantic #airlines #Atlantic #NorthAmerica #Europe #UK #UnitedKingdom@AirFranceKLM @airfrance @KLM@Delta@VirginAtlantic",2020-02-07T11:34:34.000Z
MC VIỆT THẢO,@mcvietthao,"Hôm nay bay và ăn với Delta Airlines.Cá Salmon Sauce cà chua khoai từ..#vietthao #mcvietthao #deltaairlines @ New Orleans, Louisiana https://instagram.com/p/B8QfKAtCSmd/?igshid=1pshansfi196m…",2020-02-07T07:40:07.000Z
brenda,@beesavvv,@Delta refusing to credit my emergency cancelled trip tmrwto a future dated flight-intended to visit my NEPHEW who is now HOSPITALIZED during his CHEMOTHERAPYtreatment at 9MONTHSOLD. #Delta this is #badbusiness #creditmytrip #deltaairlines you are #greedy #customerdisatisfaction,2020-02-06T19:17:16.000Z
MarketScreener,@MrktScreener,Charttechnisch solid #DeltaAirLines #MarketScreener https://de.marketscreener.com/DELTA-AIR-LINES-INC-49285/news-analyse/Charttechnisch-solid-29952223/…,2020-02-06T13:43:29.000Z
Boo25,@Boo25kg,,2020-02-09T20:49:32.000Z
Boo25,@Boo25kg,,2020-02-09T12:36:22.000Z
Boo25,@Boo25kg,,2020-02-09T12:02:04.000Z
Boo25,@Boo25kg,,2020-02-09T11:33:02.000Z
Boo25,@Boo25kg,,2020-02-09T10:13:16.000Z
Boo25,@Boo25kg,,2020-02-09T09:50:15.000Z
MarketScreener.com,@Market_Screener,Delta Air Lines : Form4 #DeltaAirLines #Stock #MarketScreener http://marketscreener.com/DELTA-AIR-LINES-INC-49285/news/Delta-Air-Lines-Form4-29961889/…,2020-02-08T02:28:09.000Z
David P Smoot,@davidpsmoot,@NWABiofuels and #DeltaAirLines partner in one of the largest ever #sustainableaviationfuel offtake agreements. This first-of-its-kind long-term partnership will help support Delta’s goal to lower its #carbonfootprint. Read more: https://qoo.ly/34a6dh #biofuel,2020-02-07T20:32:02.000Z
AirCosmosIntl,@AirCosmosIntl,"Air France, KLM, Delta and Virgin Atlantic together over Atlantic:https://aircosmosinternational.com/article/air-france-klm-delta-and-virgin-atlantic-together-over-atlantic-2791…#AirFranceKLM #AirFrance #KLM #Delta #DeltaAirLines #VirginAtlantic #airlines #Atlantic #NorthAmerica #Europe #UK #UnitedKingdom@AirFranceKLM @airfrance @KLM@Delta@VirginAtlantic",2020-02-07T11:34:34.000Z
MC VIỆT THẢO,@mcvietthao,"Hôm nay bay và ăn với Delta Airlines.Cá Salmon Sauce cà chua khoai từ..#vietthao #mcvietthao #deltaairlines @ New Orleans, Louisiana https://instagram.com/p/B8QfKAtCSmd/?igshid=1pshansfi196m…",2020-02-07T07:40:07.000Z
brenda,@beesavvv,@Delta refusing to credit my emergency cancelled trip tmrwto a future dated flight-intended to visit my NEPHEW who is now HOSPITALIZED during his CHEMOTHERAPYtreatment at 9MONTHSOLD. #Delta this is #badbusiness #creditmytrip #deltaairlines you are #greedy #customerdisatisfaction,2020-02-06T19:17:16.000Z
MarketScreener,@MrktScreener,Charttechnisch solid #DeltaAirLines #MarketScreener https://de.marketscreener.com/DELTA-AIR-LINES-INC-49285/news-analyse/Charttechnisch-solid-29952223/…,2020-02-06T13:43:29.000Z
@viajandocomoluiz,@viajandocomolu1,O amanhecer do dia na casa da @delta em Atlanta.#viajandocomoluiz #viajoteam20 #planes #airport #photography #deltaairlines #atlantageorgia #usa #tripreport em Aeroporto Internacional de Atlanta Hartsfield-Jackson https://instagram.com/p/B8UuhueJKtg/?igshid=auiw8bd6rwag…,2020-02-08T23:11:19.000Z
